code,term
5593.,Femoral arteriogram abnormal
55A2.,Lower limb arteriogram abnorm.
7A100,Emerg aortic bypass by anastomosis axillary to femoral art
7A101,Bypass aorta by anastomosis axillary to femoral artery NEC
7A103,Axillo-unifemoral PTFE bypass graft
7A11.,Repair of aortic aneurysm using bifurcation graft
7A110,Emerg repl aneurysm bifurc aorta by anast aorta to fem art
7A111,Replace aneurysm bifurc aorta by anast aorta to femoral art
7A112,Emergency Y graft abdominal Aortic aneurysm (& aortoiliac)
7A113,Y graft abdominal Aortic aneurysm (& aortoiliac)
7A11y,Replacement of aneurysmal bifurcation of aorta OS
7A11z,Replacement of aneurysmal bifurcation of aorta NOS
7A12.,Other bypass of bifurcation of aorta
7A120,Emerg bypass bifurc aorta by anast aorta to femoral artery
7A121,Aortobifemoral bypass (& [NEC] or [dacron Y])
7A122,Emerg bypass bifurc aorta by anastom aorta to iliac artery
7A123,Aorto bi-iliac graft (& Dacron)
7A12y,Other specified other bypass of bifurcation of aorta
7A12z,Other bypass of bifurcation of aorta NOS
7A41.,Other bypass iliac artery (& by anastomosis)
7A410,Emerg bypass iliac art by iliac/femoral art anastomosis NEC
7A411,Bypass iliac artery by iliac/femoral artery anastomosis NEC
7A414,Emerg bypass comm iliac art by aorta/com iliac art anast NEC
7A415,Emerg bypass iliac artery by aorta/ext iliac art anast NEC
7A416,Emerg bypass leg artery by aorta/com fem art anastomosis NEC
7A418,Emerg bypass iliac artery by iliac/iliac art anastomosis NEC
7A419,Bypass common iliac artery by aorta/com iliac art anast NEC
7A41A,Bypass iliac artery by aorta/ext iliac art anastomosis NEC
7A41B,Bypass leg artery by aorta/com femoral art anastomosis NEC
7A41C,Bypass leg artery by aorta/deep femoral art anastomosis NEC
7A41D,Bypass iliac artery by iliac/iliac artery anastomosis NEC
7A41E,Emergency bypass of iliac artery by unspecified anastomosis
7A41F,Iliofemoral prosthetic crossover graft
7A41y,Other specified other bypass of iliac artery
7A41z,Other bypass of iliac artery NOS
7A42.,Reconstruction of iliac artery (& common)
7A420,Iliac endarterectomy and patch repair (& common iliac)
7A42y,Other specified reconstruction of iliac artery
7A42z,Reconstruction of iliac artery NOS
7A43.,Other open operations on iliac artery (& common)
7A430,Repair of iliac artery NEC (& common)
7A432,Operation on aneurysm of iliac artery NEC
7A43y,Other specified other open operation on iliac artery
7A43z,Other open operation on iliac artery NOS
7A440,Percutaneous transluminal angioplasty of iliac artery
7A443,Insertion of iliac artery stent
7A44y,Other specified transluminal operation on iliac artery
7A44z,Transluminal operation on iliac artery NOS
7A47.,Oth em bypass art: [fem (& brs)]/[pop]/[fem/pop anastomosis]
7A470,Emerg bypass femoral art by fem/pop art anast c prosth NEC
7A471,Emerg bypass popliteal art by pop/pop art anast c prosth NEC
7A472,Emerg bypass femoral art by fem/pop a anast c vein graft NEC
7A473,Emerg bypass pop art by pop/pop art anast c vein graft NEC
7A474,Emerg bypass femoral art by fem/tib art anast c prosth NEC
7A476,Emerg bypass femoral art by fem/tib a anast c vein graft NEC
7A477,Emerg bypass pop art by pop/tib art anast c vein graft NEC
7A47B,Emerg bypass pop art by pop/peron art anast c vein graft NEC
7A47C,Emerg bypass femoral artery by fem/fem art anastomosis NEC
7A47D,Emerg bypass popliteal artery by pop/fem art anastomosis NEC
7A47y,Other emergency bypass of femoral or popliteal artery OS
