code,term
14AB.,H/O: TIA
F4236,Amaurosis fugax
Fyu55,[X]Other transnt cerebral ischaemic attacks+related syndroms
G65..,(Drop attack) or (trans cereb isch) or (verteb-basil insuff)
G65y.,Other transient cerebral ischaemia
G65z.,Transient cerebral ischaemia NOS
G65zz,Transient cerebral ischaemia NOS
X00DU,Carotid territory transient ischaemic attack
X00DV,Vertebrobasilar territory transient ischaemic attack
XE0VK,Transient ischaemic attack
XE0X0,(Trans isch attacks) or (vert-basil insuf) or (drop attacks)
XE18h,(Retinal vasc occlusn) or (amauros fugax) or (retin thromb)
XaEGK,Transient ischaemic attacks
XaJkS,Stroke / transient ischaemic attack referral
XaJuH,Stroke/transient ischaemic attack monitoring administration
XaJuU,Stroke/transient ischaemic attack monitoring first letter
XaJuX,Stroke/transient ischaemic attack monitoring second letter
XaJuY,Stroke/transient ischaemic attack monitoring third letter
XaJwA,Stroke/transient ischaemic attack monitoring status
XaQve,Transient ischaemic attack clinical management plan
XaRCF,Transient ischaemic attack monthly review
XaX16,[V]Personal history of transient ischaemic attack
XaXOh,Referral to transient ischaemic attack clinic
XaZIY,H/O amaurosis fugax
